1.7487610612244897,1.8105391771428572,1.8168739130434783,1.7866367218045112,1.766752,1.7885487142857144,1.7807449523809522,1.7592173333333332,1.7721339047619047,1.765675619047619,1.7477983354037268,1.7397291729323308,1.7522208571428572,1.74876106122449,1.7493146285714285
1.811498693877551,1.8016267428571429,1.8311449075630253,1.767321848739496,1.781283142857143,1.791343164835165,1.7764394285714287,1.7721339047619047,1.7308515294117648,1.7376897142857142,1.7352678571428573,1.7193345864661653,1.756044842105263,1.7699811428571428,1.718314857142857
1.7983414409937888,1.8017109813664596,1.7885487142857144,1.7764394285714284,1.7321540408163265,1.7741600336134455,1.7699811428571428,1.768135918367347,1.7723605112781955,1.817468537815126,1.7841893714285715,1.7110492857142858,1.7435021714285714,1.743225387755102,1.7312314285714285
1.8171266285714285,1.807808244897959,1.8030798571428572,1.770321052631579,1.7977517714285713,1.7718806386554622,1.7582042689075632,1.7838203265306123,1.7376897142857142,1.7764394285714284,1.730424142857143,1.734167012987013,1.7435021714285714,1.7522208571428572,1.7513660840336136
1.7947945563909773,1.8035642285714286,1.7834848311688312,1.803792168067227,1.7885487142857144,1.7782007792207792,1.7805183458646616,1.7725644571428572,1.7648145142857143,1.746300761904762,1.7396272,1.778478887218045,1.7436512087912088,1.7909705714285715,1.745070612244898
1.8170343673469387,1.787203238095238,1.7966566708074534,1.7592173333333332,1.7721339047619047,1.783705,1.765675619047619,1.759002057142857,1.7805183458646616,1.7549118095238094,1.7583562285714287,1.741995238095238,1.741995238095238,1.7635228571428572,1.741995238095238
1.8059630204081631,1.8010983376623377,1.7915087619047618,1.786126857142857,1.8365014857142856,1.8177724571428573,1.803792168067227,1.7764394285714287,1.7807449523809522,1.761370095238095,1.768135918367347,1.7478870075187969,1.7499264661654135,1.7742866666666666,1.7490866890756305
1.8029523909774436,1.7764394285714287,1.800658,1.8046210389610389,1.774399969924812,1.7583562285714287,1.7850504761904762,1.7919393142857143,1.7969539831932775,1.7594864285714287,1.7825578045112782,1.7642026766917294,1.7909705714285715,1.7449552857142858,1.7764394285714287
1.8134277922077922,1.7922915844155844,1.7540053834586466,1.7866367218045112,1.764330142857143,1.7809982184873951,1.7582042689075632,1.7919393142857143,1.7785921904761903,1.7627630588235295,1.7506062857142857,1.7349218775510205,1.7901157983193279,1.7816060571428571,1.744148
1.7831785093167702,1.7782846530612244,1.788768883116883,1.7919393142857143,1.7642026766917294,1.7788612857142858,1.7996892571428573,1.7819751020408163,1.7764394285714287,1.7867726857142858,1.7880643428571428,1.7621632180451128,1.7635228571428572,1.7893560000000002,1.7841893714285715
1.7870075324675325,1.7787188235294118,1.7866367218045112,1.7819751020408163,1.7782846530612244,1.7746780779220779,1.8281057142857144,1.7807449523809522,1.746915836734694,1.789356,1.749799,1.8029523909774436,1.779022742857143,1.7598324081632655,1.783705
1.7856655510204082,1.7922915844155844,1.7899175900621118,1.7831785093167702,1.7551270857142858,1.7893560000000002,1.792395193277311,1.8055017142857144,1.7549118095238094,1.8001198095238093,1.7900018285714285,1.7718806386554622,1.7570645714285715,1.749799,1.7376897142857144
1.8118196024844722,1.787510775510204,1.8059630204081631,1.7721339047619047,1.810883619047619,1.830258476190476,1.7740175714285715,1.803792168067227,1.7742866666666666,1.7721339047619047,1.7604836638655463,1.7658713246753246,1.766752,1.7615356923076924,1.7718806386554622
1.7941997142857142,1.800658,1.7499264661654135,1.7285721344537817,1.7855570084033614,1.786126857142857,1.7628770285714286,1.8068856326530613,1.7592173333333332,1.7958142857142858,1.8129097478991598,1.769601243697479,1.774399969924812,1.7570645714285713,1.764330142857143
1.7925851428571429,1.8071162857142857,1.770321052631579,1.8170343673469387,1.7764394285714284,1.7727489795918367,1.7805183458646616,1.8050805217391304,1.819268060150376,1.7598324081632655,1.7847429387755103,1.7627630588235295,1.7490866890756305,1.7709037551020408,1.7662421353383457
