1.5826908571428573,1.7376897142857142,1.543941142857143,1.7376897142857142,1.6601902857142858,1.6214405714285716,1.69894,1.6214405714285716,1.543941142857143,1.4276920000000002,1.5051914285714287,1.4276920000000002,1.8151891428571427,1.6214405714285716,1.8151891428571427
1.6214405714285716,1.5826908571428573,1.5826908571428573,1.4276920000000002,1.4664417142857145,1.7376897142857142,1.9314382857142856,1.6214405714285716,1.853938857142857,1.5826908571428573,1.543941142857143,1.4664417142857145,1.9701879999999998,1.8151891428571427,1.9701879999999998
1.4664417142857145,1.543941142857143,1.5051914285714287,1.8151891428571427,1.5826908571428573,1.9701879999999998,1.4664417142857145,1.69894,1.4664417142857145,1.69894,1.5826908571428573,1.6214405714285716,1.4664417142857145,1.7376897142857142,1.4276920000000002
1.5051914285714287,1.4664417142857145,1.8926885714285713,1.4276920000000002,1.5826908571428573,1.5826908571428573,1.4276920000000002,1.7376897142857142,1.4276920000000002,1.4276920000000002,1.6214405714285716,1.9701879999999998,1.7764394285714284,1.4664417142857145,1.4276920000000002
1.6214405714285716,1.6214405714285716,1.6601902857142858,1.5826908571428573,1.543941142857143,1.8926885714285713,1.853938857142857,1.5051914285714287,1.9701879999999998,1.6214405714285716,1.7376897142857142,1.8926885714285713,1.4664417142857145,1.8926885714285713,1.8151891428571427
1.5051914285714287,1.9314382857142856,1.6214405714285716,1.69894,1.4664417142857145,1.69894,1.9314382857142856,1.9701879999999998,1.4664417142857145,1.8151891428571427,1.8926885714285713,1.7764394285714284,1.543941142857143,1.5826908571428573,1.8151891428571427
1.853938857142857,1.9314382857142856,1.5826908571428573,1.8926885714285713,1.6214405714285716,1.8926885714285713,1.543941142857143,1.5051914285714287,1.9314382857142856,1.9701879999999998,1.7376897142857142,1.4276920000000002,1.543941142857143,1.7764394285714284,1.4276920000000002
1.8926885714285713,1.6601902857142858,1.7764394285714284,1.9314382857142856,1.69894,1.4276920000000002,1.853938857142857,1.853938857142857,1.4664417142857145,1.8151891428571427,1.5826908571428573,1.9314382857142856,1.8151891428571427,1.853938857142857,1.5051914285714287
1.69894,1.543941142857143,1.7764394285714284,1.543941142857143,1.5051914285714287,1.4664417142857145,1.8926885714285713,1.853938857142857,1.4664417142857145,1.4276920000000002,1.9314382857142856,1.69894,1.6214405714285716,1.5826908571428573,1.8926885714285713
1.9314382857142856,1.7764394285714284,1.853938857142857,1.7376897142857142,1.9701879999999998,1.8926885714285713,1.69894,1.6214405714285716,1.7376897142857142,1.5051914285714287,1.4664417142857145,1.9701879999999998,1.4276920000000002,1.543941142857143,1.6601902857142858
1.69894,1.9314382857142856,1.6601902857142858,1.853938857142857,1.543941142857143,1.6214405714285716,1.8151891428571427,1.4276920000000002,1.6601902857142858,1.8151891428571427,1.853938857142857,1.7764394285714284,1.9701879999999998,1.5826908571428573,1.853938857142857
1.8151891428571427,1.9701879999999998,1.543941142857143,1.4276920000000002,1.5826908571428573,1.543941142857143,1.5826908571428573,1.8926885714285713,1.9701879999999998,1.4664417142857145,1.6214405714285716,1.543941142857143,1.4664417142857145,1.4664417142857145,1.7376897142857142
1.6214405714285716,1.69894,1.5051914285714287,1.4276920000000002,1.9701879999999998,1.8151891428571427,1.8151891428571427,1.9314382857142856,1.69894,1.8151891428571427,1.69894,1.69894,1.5826908571428573,1.5826908571428573,1.8151891428571427
1.4276920000000002,1.7764394285714284,1.7764394285714284,1.4276920000000002,1.8926885714285713,1.4276920000000002,1.853938857142857,1.5051914285714287,1.7376897142857142,1.853938857142857,1.6214405714285716,1.7764394285714284,1.4664417142857145,1.69894,1.4276920000000002
1.4664417142857145,1.9701879999999998,1.9314382857142856,1.4664417142857145,1.4276920000000002,1.5826908571428573,1.7764394285714284,1.69894,1.8151891428571427,1.9701879999999998,1.8926885714285713,1.4276920000000002,1.4276920000000002,1.5051914285714287,1.9314382857142856
